mvalorarriendo,mareac,mnrocuartos,mnrobanos,mnrogarajes,mzona_nombre
1450000,114.0,3.0,3.0,2.0,Noroccidente
1300000,126.0,3.0,3.0,1.0,Noroccidente
3900000,275.0,3.0,4.0,0.0,Noroccidente
1250000,70.0,2.0,1.0,1.0,Suroccidente
1100000,43.0,1.0,1.0,1.0,Noroccidente
1500000,100.0,3.0,3.0,1.0,Noroccidente
1200000,66.0,2.0,1.0,1.0,Noroccidente
870000,60.0,3.0,2.0,0.0,Suroccidente
1640000,130.0,3.0,2.0,1.0,Noroccidente
4500000,100.0,3.0,4.0,1.0,Noroccidente
3150000,81.0,2.0,2.0,1.0,Noroccidente
1455000,40.0,1.0,1.0,1.0,Noroccidente
2200000,110.0,3.0,3.0,1.0,Noroccidente
1800000,83.0,2.0,3.0,1.0,Industrial y Alrededores
2430000,170.0,3.0,4.0,2.0,Noroccidente
2600000,78.0,2.0,2.0,1.0,Noroccidente
1250000,65.0,1.0,2.0,1.0,Noroccidente
1471780,127.0,3.0,3.0,1.0,Noroccidente
1400000,83.0,3.0,2.0,1.0,Noroccidente
1700000,63.0,1.0,1.0,1.0,Noroccidente
1250000,49.0,1.0,1.0,1.0,Noroccidente
3300000,170.0,3.0,4.0,2.0,Noroccidente
2000000,160.0,3.0,3.0,1.0,Noroccidente
1850000,83.0,3.0,3.0,2.0,Noroccidente
1650000,74.0,2.0,2.0,1.0,Noroccidente
1200000,54.0,1.0,1.0,1.0,Noroccidente
2300000,60.0,1.0,1.0,1.0,Noroccidente
2900000,142.0,3.0,3.0,0.0,Noroccidente
2300000,64.0,2.0,2.0,1.0,Noroccidente
1346000,119.0,3.0,2.0,1.0,Noroccidente
1700000,141.0,3.0,2.0,1.0,Noroccidente
800000,120.0,3.0,3.0,1.0,Noroccidente
1300000,117.0,3.0,2.0,1.0,Noroccidente
3900000,148.0,4.0,4.0,2.0,Noroccidente
1195602,76.0,2.0,1.0,1.0,Noroccidente
1050000,43.0,1.0,1.0,1.0,Noroccidente
2500000,320.0,3.0,4.0,2.0,Noroccidente
3500000,360.0,3.0,5.0,2.0,Noroccidente
1037000,55.0,2.0,2.0,1.0,Noroccidente
1543000,83.0,3.0,2.0,1.0,Noroccidente
1200000,80.0,2.0,2.0,1.0,Noroccidente
1350000,83.0,3.0,2.0,1.0,Noroccidente
1200000,73.0,3.0,2.0,1.0,Noroccidente
1250000,42.0,1.0,1.0,1.0,Noroccidente
1700000,95.0,3.0,2.0,1.0,Noroccidente
3000000,63.0,1.0,1.0,0.0,Noroccidente
1500000,49.0,2.0,3.0,1.0,Noroccidente
950000,86.0,2.0,1.0,0.0,Suroccidente
1300000,45.0,1.0,1.0,0.0,Noroccidente
900000,61.0,3.0,2.0,0.0,Suroccidente
3000000,153.0,3.0,3.0,2.0,Noroccidente
1300000,40.0,1.0,1.0,1.0,Noroccidente
1500000,96.0,3.0,2.0,1.0,Noroccidente
2000000,63.0,1.0,1.0,1.0,Noroccidente
1200000,95.0,3.0,2.0,2.0,Noroccidente
2500000,107.0,3.0,3.0,2.0,Noroccidente
1250000,133.0,2.0,1.0,1.0,Noroccidente
1260000,62.0,1.0,1.0,1.0,Noroccidente
1600000,150.0,3.0,2.0,1.0,Noroccidente
1000000,56.0,2.0,2.0,1.0,Suroccidente
2100000,108.0,2.0,2.0,1.0,Noroccidente
1390000,115.0,3.0,2.0,1.0,Noroccidente
1860000,160.0,3.0,3.0,1.0,Noroccidente
1300000,35.0,1.0,1.0,1.0,Noroccidente
1100000,39.0,2.0,2.0,0.0,Noroccidente
2800000,200.0,4.0,5.0,0.0,Noroccidente
8000000,475.0,4.0,5.0,3.0,Noroccidente
1375000,95.0,3.0,3.0,1.0,Noroccidente
1533000,56.0,2.0,2.0,1.0,Noroccidente
1900000,135.0,2.0,2.0,1.0,Noroccidente
1700000,152.0,2.0,2.0,2.0,Noroccidente
1700000,100.0,3.0,3.0,2.0,Noroccidente
1500000,108.0,3.0,2.0,1.0,Noroccidente
1118000,64.0,3.0,2.0,1.0,Noroccidente
1550000,110.0,3.0,2.0,1.0,Noroccidente
2060000,40.0,1.0,1.0,1.0,Noroccidente
1450000,90.0,3.0,2.0,1.0,Noroccidente
2500000,138.0,3.0,4.0,1.0,Noroccidente
2500000,120.0,3.0,2.0,1.0,Noroccidente
1188000,99.0,3.0,2.0,1.0,Noroccidente
1126000,72.0,2.0,2.0,1.0,Noroccidente
850000,110.0,5.0,2.0,0.0,Oriente
1500000,74.0,3.0,2.0,1.0,Noroccidente
1315000,68.0,2.0,2.0,1.0,Noroccidente
2900000,186.0,3.0,3.0,2.0,Noroccidente
3000000,170.0,3.0,5.0,2.0,Noroccidente
1844000,132.0,3.0,2.0,1.0,Noroccidente
2100000,124.0,3.0,3.0,2.0,Noroccidente
1500000,76.0,3.0,2.0,1.0,Noroccidente
2890000,179.0,3.0,4.0,2.0,Noroccidente
1186000,57.0,2.0,2.0,1.0,Noroccidente
1650000,45.0,1.0,1.0,1.0,Noroccidente
1200000,53.0,2.0,2.0,1.0,Noroccidente
1400000,88.0,2.0,2.0,1.0,Noroccidente
1300000,85.0,3.0,3.0,1.0,Noroccidente
1204080,57.0,1.0,2.0,1.0,Noroccidente
2000000,152.0,4.0,3.0,1.0,Noroccidente
1384000,62.0,3.0,2.0,1.0,Noroccidente
3955000,188.0,3.0,5.0,2.0,Noroccidente
2214000,138.0,3.0,2.0,2.0,Noroccidente
1800000,70.0,2.0,2.0,0.0,Noroccidente
2300000,85.0,2.0,2.0,2.0,Noroccidente
4500000,150.0,2.0,3.0,2.0,Noroccidente
1067000,71.0,2.0,2.0,1.0,Noroccidente
2500000,81.0,2.0,2.0,1.0,Noroccidente
1508000,105.0,3.0,3.0,1.0,Noroccidente
1300000,35.0,1.0,1.0,1.0,Noroccidente
3000000,210.0,3.0,3.0,0.0,Noroccidente
2200000,135.0,3.0,2.0,1.0,Noroccidente
1600000,70.0,2.0,3.0,1.0,Noroccidente
1500000,164.0,3.0,2.0,0.0,Noroccidente
2500000,60.0,3.0,2.0,1.0,Noroccidente
2000000,43.0,1.0,1.0,1.0,Noroccidente
1300000,45.0,1.0,1.0,1.0,Noroccidente
3190000,141.0,3.0,3.0,2.0,Noroccidente
1385000,72.0,2.0,2.0,1.0,Noroccidente
956000,39.0,1.0,1.0,1.0,Noroccidente
5900000,359.0,3.0,4.0,3.0,Noroccidente
1100000,52.0,1.0,1.0,1.0,Noroccidente
1468000,96.0,2.0,2.0,1.0,Noroccidente
1653000,109.0,2.0,3.0,1.0,Noroccidente
1200000,40.0,1.0,1.0,1.0,Noroccidente
1414000,40.0,1.0,1.0,1.0,Noroccidente
1150000,72.0,3.0,2.0,1.0,Noroccidente
656000,113.0,2.0,1.0,1.0,Suroccidente
1800000,85.5,2.0,2.0,1.0,Noroccidente
1500000,185.0,2.0,3.0,1.0,Noroccidente
4000000,275.0,3.0,4.0,1.0,Noroccidente
1500000,85.0,3.0,2.0,1.0,Noroccidente
700000,79.0,2.0,1.0,0.0,Suroccidente
1600000,95.0,2.0,2.0,0.0,Noroccidente
6000000,250.0,3.0,4.0,2.0,Noroccidente
2650000,120.0,3.0,3.0,0.0,Noroccidente
2100000,86.0,1.0,1.0,0.0,Noroccidente
1800000,140.0,3.0,2.0,0.0,Noroccidente
1113100,41.0,1.0,1.0,1.0,Noroccidente
1000000,40.0,1.0,1.0,1.0,Noroccidente
1350000,90.0,2.0,2.0,1.0,Noroccidente
1000000,50.0,1.0,2.0,1.0,Noroccidente
3000000,137.0,3.0,4.0,2.0,Noroccidente
1455000,35.0,1.0,1.0,1.0,Noroccidente
1700000,63.0,1.0,1.0,1.0,Noroccidente
1860277,167.0,3.0,2.0,2.0,Noroccidente
1600000,65.0,3.0,2.0,1.0,Noroccidente
2000000,124.0,3.0,2.0,1.0,Noroccidente
1300000,86.0,2.0,1.0,1.0,Noroccidente
1350000,120.0,3.0,2.0,1.0,Noroccidente
1390000,115.0,3.0,2.0,1.0,Noroccidente
1450000,75.0,3.0,2.0,1.0,Noroccidente
1070000,74.0,2.0,2.0,1.0,Noroccidente
1300000,66.0,2.0,2.0,1.0,Noroccidente
1100000,80.0,2.0,1.0,1.0,Noroccidente
2400000,116.0,3.0,2.0,1.0,Noroccidente
1050000,54.0,2.0,2.0,0.0,Noroccidente
1700000,45.0,1.0,1.0,0.0,Noroccidente
1579000,87.0,3.0,2.0,1.0,Noroccidente
1000000,68.0,2.0,2.0,1.0,Industrial y Alrededores
1600000,42.0,1.0,1.0,1.0,Noroccidente
1320000,72.0,2.0,1.0,1.0,Noroccidente
2000000,36.0,1.0,1.0,1.0,Noroccidente
1300000,100.0,3.0,2.0,1.0,Suroccidente
650000,30.0,2.0,1.0,0.0,Suroccidente
1350000,71.0,2.0,2.0,1.0,Noroccidente
2300000,40.0,1.0,1.0,1.0,Noroccidente
1650000,150.0,4.0,3.0,1.0,Noroccidente
1290000,51.0,1.0,1.0,1.0,Noroccidente
1950000,90.0,3.0,2.0,1.0,Noroccidente
850000,37.0,1.0,1.0,3.0,Noroccidente
1600000,116.0,3.0,2.0,2.0,Noroccidente
5000000,250.0,1.0,2.0,2.0,Suroccidente
1700000,58.0,2.0,2.0,1.0,Noroccidente
1300000,80.0,2.0,2.0,1.0,Noroccidente
670000,65.0,1.0,2.0,1.0,Noroccidente
1300000,62.0,2.0,2.0,1.0,Noroccidente
3850000,113.0,3.0,3.0,1.0,Noroccidente
1850000,147.0,3.0,4.0,1.0,Noroccidente
5815000,194.0,3.0,3.0,1.0,Noroccidente
2980000,88.0,3.0,3.0,1.0,Noroccidente
3850000,113.0,3.0,3.0,1.0,Noroccidente
3000000,96.0,2.0,3.0,1.0,Noroccidente
1220000,90.0,2.0,2.0,1.0,Noroccidente
2640000,112.0,2.0,2.0,1.0,Noroccidente
1700000,101.0,3.0,2.0,1.0,Noroccidente
900000,94.0,2.0,2.0,1.0,Noroccidente
1600000,100.0,2.0,2.0,0.0,Noroccidente
1470000,88.0,3.0,2.0,1.0,Noroccidente
1100000,48.0,2.0,1.0,0.0,Noroccidente
1520000,40.0,1.0,1.0,0.0,Noroccidente
2000000,105.0,3.0,2.0,2.0,Noroccidente
3130000,137.0,3.0,4.0,2.0,Noroccidente
1300000,90.0,2.0,2.0,1.0,Noroccidente
1500000,113.0,2.0,1.0,1.0,Noroccidente
3000000,100.0,3.0,2.0,2.0,Noroccidente
2300000,105.0,3.0,2.0,2.0,Industrial y Alrededores
2100000,104.0,3.0,2.0,2.0,Noroccidente
1300000,40.0,1.0,1.0,0.0,Noroccidente
2500000,79.0,2.0,2.0,1.0,Noroccidente
550000,53.0,2.0,1.0,1.0,Suroccidente
1900000,52.0,1.0,1.0,1.0,Industrial y Alrededores
4000000,154.0,3.0,4.0,2.0,Noroccidente
1900000,100.0,3.0,2.0,1.0,Noroccidente
780000,41.0,2.0,1.0,0.0,Suroccidente
480000,10.0,1.0,1.0,1.0,Noroccidente
1100000,58.0,1.0,1.0,1.0,Noroccidente
750000,31.0,1.0,1.0,0.0,Noroccidente
1940000,94.0,3.0,3.0,2.0,Noroccidente
1400000,88.0,3.0,2.0,1.0,Noroccidente
920000,40.0,1.0,1.0,0.0,Noroccidente
1800000,90.0,2.0,2.0,1.0,Noroccidente
1650000,80.0,3.0,2.0,1.0,Noroccidente
1786000,76.0,2.0,2.0,1.0,Industrial y Alrededores
1430000,57.0,2.0,2.0,1.0,Noroccidente
1151000,63.0,3.0,2.0,1.0,Noroccidente
1543000,80.0,3.0,2.0,1.0,Noroccidente
2300000,94.0,3.0,2.0,1.0,Noroccidente
1400000,120.0,3.0,2.0,1.0,Noroccidente
1350000,115.0,3.0,2.0,1.0,Noroccidente
3800000,126.0,2.0,3.0,0.0,Noroccidente
2870000,157.0,3.0,3.0,2.0,Noroccidente
1100000,83.0,2.0,2.0,1.0,Noroccidente
824899,40.0,1.0,1.0,0.0,Noroccidente
2135600,109.0,3.0,3.0,2.0,Noroccidente
4500000,170.0,3.0,3.0,2.0,Noroccidente
920000,46.0,1.0,1.0,1.0,Noroccidente
1100000,70.0,2.0,1.0,0.0,Noroccidente
1480000,97.0,3.0,3.0,1.0,Noroccidente
1980000,152.0,3.0,3.0,1.0,Noroccidente
3000000,162.0,3.0,3.0,2.0,Noroccidente
1250000,60.0,2.0,3.0,1.0,Noroccidente
2383000,112.0,2.0,4.0,2.0,Noroccidente
1700000,98.0,3.0,2.0,1.0,Noroccidente
1300000,35.0,1.0,1.0,1.0,Noroccidente
903000,42.0,1.0,1.0,1.0,Noroccidente
1178000,40.0,1.0,1.0,1.0,Noroccidente
1092000,65.0,1.0,2.0,1.0,Noroccidente
1310000,69.4,2.0,2.0,1.0,Noroccidente
1800000,43.0,1.0,1.0,1.0,Noroccidente
1800000,43.0,1.0,1.0,1.0,Noroccidente
1500000,227.0,3.0,3.0,0.0,Noroccidente
2000000,134.0,3.0,2.0,2.0,Noroccidente
1400000,71.0,1.0,2.0,1.0,Noroccidente
2800000,70.0,2.0,2.0,1.0,Noroccidente
1100000,75.0,2.0,2.0,1.0,Noroccidente
1680000,39.0,1.0,1.0,1.0,Noroccidente
3800000,224.0,3.0,4.0,2.0,Noroccidente
1950000,132.0,3.0,4.0,2.0,Noroccidente
1100000,60.0,1.0,1.0,1.0,Noroccidente
1840000,160.0,3.0,5.0,2.0,Noroccidente
1500000,75.0,3.0,2.0,1.0,Noroccidente
3100000,169.0,3.0,2.0,2.0,Noroccidente
1600000,140.0,3.0,3.0,2.0,Noroccidente
1650000,142.0,3.0,2.0,1.0,Noroccidente
1900000,90.0,2.0,2.0,1.0,Noroccidente
2300000,50.0,1.0,1.0,2.0,Noroccidente
920000,36.0,1.0,1.0,1.0,Noroccidente
1372294,69.0,3.0,2.0,1.0,Noroccidente
2500000,220.0,3.0,4.0,1.0,Noroccidente
880000,80.0,2.0,2.0,1.0,Noroccidente
700000,85.0,2.0,1.0,0.0,Suroccidente
850000,46.0,1.0,1.0,0.0,Noroccidente
3200014,154.0,3.0,4.0,2.0,Noroccidente
2150000,111.0,2.0,3.0,2.0,Noroccidente
900000,60.0,3.0,2.0,0.0,Suroccidente
1100000,48.0,2.0,1.0,0.0,Noroccidente
1939000,124.0,3.0,2.0,1.0,Noroccidente
1800000,131.0,3.0,3.0,1.0,Noroccidente
7000000,267.0,4.0,5.0,4.0,Noroccidente
2725000,101.0,3.0,3.0,1.0,Noroccidente
5500000,267.0,4.0,5.0,4.0,Noroccidente
2950000,176.0,3.0,3.0,2.0,Noroccidente
4000000,174.0,3.0,3.0,2.0,Noroccidente
1192000,130.0,3.0,2.0,1.0,Noroccidente
2000000,112.0,3.0,3.0,1.0,Noroccidente
1200000,45.0,1.0,1.0,1.0,Noroccidente
1250000,95.0,3.0,2.0,1.0,Noroccidente
2800000,65.0,1.0,1.0,1.0,Noroccidente
2000000,112.0,3.0,3.0,1.0,Noroccidente
1422000,125.0,2.0,2.0,2.0,Noroccidente
8000000,350.0,4.0,4.0,0.0,Noroccidente
3100000,169.0,3.0,3.0,2.0,Noroccidente
2421279,173.0,3.0,3.0,2.0,Noroccidente
3960000,154.0,3.0,3.0,1.0,Noroccidente
1080000,75.0,3.0,2.0,0.0,Noroccidente
2950000,140.0,3.0,2.0,2.0,Noroccidente
6000000,345.0,3.0,4.0,2.0,Noroccidente
2800000,138.0,3.0,3.0,2.0,Noroccidente
1650000,42.0,1.0,1.0,1.0,Noroccidente
1660000,40.0,1.0,1.0,1.0,Noroccidente
1700000,77.0,2.0,2.0,1.0,Noroccidente
1200000,45.0,1.0,1.0,1.0,Noroccidente
2100000,182.0,3.0,3.0,2.0,Noroccidente
1350000,115.0,3.0,2.0,0.0,Noroccidente
1041000,35.0,1.0,1.0,1.0,Noroccidente
1600000,67.0,2.0,3.0,1.0,Noroccidente
1022400,35.0,1.0,1.0,0.0,Noroccidente
1350000,70.0,2.0,2.0,0.0,Noroccidente
775000,54.0,1.0,1.0,1.0,Noroccidente
1100000,147.0,3.0,2.0,2.0,Noroccidente
3000000,180.0,3.0,2.0,2.0,Noroccidente
1500000,40.0,1.0,2.0,1.0,Noroccidente
2000000,139.0,3.0,3.0,1.0,Noroccidente
1200000,40.0,1.0,1.0,1.0,Noroccidente
3000000,172.0,3.0,3.0,2.0,Noroccidente
1700000,120.0,2.0,3.0,0.0,Noroccidente
1575000,40.0,1.0,2.0,1.0,Noroccidente
1200000,90.0,2.0,3.0,1.0,Noroccidente
1310000,40.0,1.0,2.0,1.0,Noroccidente
3000000,58.0,1.0,1.0,1.0,Noroccidente
2200000,70.0,2.0,2.0,2.0,Noroccidente
4200000,200.0,3.0,3.0,2.0,Noroccidente
1500000,130.0,3.0,2.0,1.0,Noroccidente
1300000,125.0,3.0,3.0,1.0,Noroccidente
1600000,100.0,3.0,2.0,1.0,Noroccidente
1000000,39.0,1.0,1.0,1.0,Noroccidente
2130000,160.0,3.0,3.0,2.0,Noroccidente
2700000,155.0,3.0,4.0,2.0,Noroccidente
2344827,145.0,3.0,3.0,1.0,Noroccidente
2000000,112.0,3.0,3.0,1.0,Noroccidente
1250000,110.0,3.0,2.0,1.0,Noroccidente
2280000,80.0,2.0,2.0,1.0,Noroccidente
3100000,176.0,3.0,3.0,2.0,Noroccidente
900000,52.0,1.0,2.0,1.0,Noroccidente
1300000,100.0,3.0,2.0,1.0,Noroccidente
1600000,67.0,2.0,3.0,1.0,Noroccidente
4000000,176.0,3.0,3.0,2.0,Noroccidente
1000000,52.0,3.0,2.0,1.0,Noroccidente
2000000,95.0,2.0,2.0,1.0,Noroccidente
1800000,90.0,3.0,2.0,1.0,Noroccidente
2000000,65.0,1.0,1.0,1.0,Noroccidente
1570000,92.0,2.0,2.0,1.0,Noroccidente
1900000,80.0,2.0,3.0,1.0,Noroccidente
900000,140.0,2.0,2.0,0.0,Noroccidente
1151000,64.0,3.0,2.0,1.0,Noroccidente
1300000,45.0,1.0,1.0,1.0,Noroccidente
1155000,64.0,3.0,2.0,0.0,Noroccidente
1300000,90.0,2.0,3.0,1.0,Noroccidente
1200000,70.0,2.0,1.0,1.0,Noroccidente
884000,58.0,1.0,1.0,1.0,Noroccidente
1571000,51.0,1.0,2.0,1.0,Noroccidente
1600000,68.0,2.0,2.0,1.0,Noroccidente
1400000,58.0,1.0,2.0,1.0,Noroccidente
2300000,93.0,2.0,2.0,1.0,Noroccidente
3000000,147.0,3.0,3.0,2.0,Noroccidente
3240000,121.0,3.0,3.0,2.0,Noroccidente
570900,28.0,1.0,1.0,0.0,Noroccidente
800000,43.0,1.0,1.0,1.0,Noroccidente
1600000,94.0,3.0,2.0,1.0,Noroccidente
2283000,126.0,2.0,2.0,1.0,Noroccidente
2800000,35.0,1.0,1.0,1.0,Noroccidente
1250000,95.0,3.0,1.0,0.0,Suroccidente
1200000,65.0,2.0,1.0,0.0,Noroccidente
1300000,45.0,1.0,1.0,1.0,Noroccidente
1200000,85.0,3.0,2.0,1.0,Noroccidente
1700000,81.0,3.0,2.0,1.0,Noroccidente
1300000,84.0,3.0,2.0,1.0,Noroccidente
3000000,120.0,3.0,2.0,1.0,Noroccidente
1200000,88.0,3.0,2.0,1.0,Noroccidente
1800000,45.0,1.0,1.0,1.0,Noroccidente
8000000,183.0,3.0,5.0,1.0,Noroccidente
1300000,82.0,2.0,2.0,1.0,Noroccidente
1470000,110.0,2.0,2.0,1.0,Noroccidente
1150000,70.0,3.0,2.0,1.0,Noroccidente
1300000,98.0,3.0,3.0,1.0,Noroccidente
2500000,170.0,3.0,5.0,2.0,Noroccidente
1200000,108.0,3.0,2.0,1.0,Noroccidente
900000,90.0,3.0,2.0,0.0,Suroccidente
1200000,39.0,1.0,1.0,0.0,Noroccidente
1514000,65.0,2.0,2.0,1.0,Noroccidente
2000000,90.0,1.0,2.0,1.0,Noroccidente
2300000,150.0,3.0,2.0,2.0,Noroccidente
5500000,248.0,3.0,3.0,3.0,Noroccidente
1500000,110.0,3.0,2.0,1.0,Noroccidente
2000000,42.0,1.0,1.0,1.0,Noroccidente
1500000,110.0,3.0,2.0,1.0,Noroccidente
1200000,42.0,1.0,1.0,1.0,Noroccidente
1600000,123.0,3.0,2.0,1.0,Noroccidente
2220000,140.0,3.0,3.0,2.0,Noroccidente
1342000,42.0,1.0,1.0,1.0,Noroccidente
778000,40.0,1.0,1.0,1.0,Noroccidente
1078300,39.0,1.0,1.0,1.0,Noroccidente
1328412,90.0,3.0,2.0,1.0,Noroccidente
1140000,45.0,1.0,1.0,1.0,Noroccidente
1400000,155.0,3.0,3.0,2.0,Noroccidente
2500000,70.0,3.0,2.0,2.0,Noroccidente
989940,69.0,3.0,2.0,1.0,Noroccidente
1393516,83.0,3.0,2.0,1.0,Noroccidente
1860000,103.0,3.0,3.0,1.0,Noroccidente
1750000,98.0,3.0,2.0,1.0,Noroccidente
2200000,97.0,3.0,3.0,1.0,Noroccidente
1200000,59.0,2.0,2.0,1.0,Noroccidente
1250000,100.0,3.0,2.0,1.0,Noroccidente
1156000,42.0,1.0,1.0,1.0,Noroccidente
1400000,64.0,3.0,2.0,1.0,Noroccidente
1178300,39.0,1.0,1.0,1.0,Noroccidente
800000,56.0,3.0,2.0,0.0,Oriente
1000000,53.0,1.0,1.0,1.0,Noroccidente
1500000,40.0,1.0,1.0,1.0,Noroccidente
2600000,90.0,2.0,2.0,1.0,Noroccidente
1250000,93.0,2.0,2.0,1.0,Noroccidente
1200000,95.0,2.0,2.0,1.0,Noroccidente
750000,52.0,1.0,1.0,0.0,Noroccidente
3050000,172.0,3.0,2.0,2.0,Noroccidente
6000000,290.0,3.0,4.0,2.0,Noroccidente
2669000,137.0,3.0,3.0,2.0,Noroccidente
1300000,95.0,2.0,3.0,0.0,Noroccidente
1640000,150.0,4.0,4.0,2.0,Noroccidente
1700000,100.0,3.0,2.0,1.0,Noroccidente
920000,46.0,1.0,1.0,1.0,Noroccidente
1080000,75.0,2.0,2.0,1.0,Noroccidente
800000,50.0,2.0,1.0,0.0,Suroccidente
653000,40.0,1.0,1.0,1.0,Noroccidente
648402,57.0,2.0,1.0,0.0,Suroccidente
1300000,64.0,2.0,3.0,1.0,Otros
2000000,127.0,3.0,3.0,1.0,Noroccidente
1600000,105.0,2.0,2.0,1.0,Noroccidente
1650000,6813.0,2.0,2.0,1.0,Noroccidente
1200000,80.0,3.0,2.0,1.0,Noroccidente
2087000,114.0,2.0,2.0,1.0,Noroccidente
900000,160.0,3.0,2.0,1.0,Noroccidente
920000,42.0,1.0,1.0,1.0,Noroccidente
2800000,98.0,3.0,2.0,2.0,Noroccidente
1050000,132.0,3.0,2.0,1.0,Noroccidente
1250000,60.0,2.0,2.0,1.0,Noroccidente
1320000,74.0,2.0,2.0,1.0,Noroccidente
1020000,42.0,1.0,1.0,1.0,Noroccidente
1500000,86.0,3.0,2.0,0.0,Noroccidente
1600000,100.0,3.0,2.0,2.0,Noroccidente
1759774,76.0,2.0,3.0,1.0,Noroccidente
3000000,155.0,3.0,3.0,2.0,Noroccidente
1100000,48.0,1.0,1.0,0.0,Noroccidente
2500000,105.0,2.0,3.0,0.0,Noroccidente
1184000,67.0,2.0,2.0,1.0,Noroccidente
1600000,47.0,1.0,1.0,1.0,Noroccidente
1387000,75.0,3.0,2.0,1.0,Noroccidente
1350000,40.0,1.0,1.0,1.0,Noroccidente
700000,51.0,1.0,1.0,1.0,Noroccidente
3000000,130.0,3.0,2.0,1.0,Noroccidente
1422000,71.0,3.0,2.0,1.0,Noroccidente
1335000,130.0,3.0,2.0,1.0,Noroccidente
1150000,40.0,1.0,2.0,1.0,Noroccidente
2300000,142.0,3.0,2.0,1.0,Noroccidente
1000000,40.0,1.0,1.0,1.0,Noroccidente
1454000,132.0,3.0,2.0,1.0,Noroccidente
1490000,67.0,1.0,2.0,1.0,Noroccidente
1200000,83.0,3.0,2.0,1.0,Noroccidente
1918000,91.0,3.0,3.0,1.0,Noroccidente
1550000,110.0,3.0,2.0,1.0,Noroccidente
1558000,130.0,3.0,2.0,1.0,Noroccidente
2420000,99.0,3.0,2.0,1.0,Noroccidente
1300000,70.0,2.0,1.0,1.0,Noroccidente
1900000,44.0,1.0,1.0,1.0,Noroccidente
650000,67.0,2.0,1.0,1.0,Suroccidente
2350000,90.0,2.0,2.0,1.0,Noroccidente
1200000,58.0,1.0,1.0,1.0,Noroccidente
8000000,475.0,5.0,5.0,3.0,Noroccidente
1500000,76.0,2.0,3.0,1.0,Noroccidente
1330000,92.0,2.0,2.0,1.0,Noroccidente
1394993,79.0,2.0,2.0,1.0,Noroccidente
550000,45.0,2.0,1.0,0.0,Suroccidente
1226294,96.0,2.0,2.0,1.0,Noroccidente
1800000,77.0,3.0,2.0,1.0,Noroccidente
2210000,84.0,2.0,3.0,1.0,Noroccidente
1700000,63.0,1.0,1.0,1.0,Noroccidente
1200000,78.0,2.0,2.0,1.0,Noroccidente
1248000,87.0,2.0,2.0,1.0,Noroccidente
1260000,106.0,3.0,3.0,1.0,Noroccidente
1200000,53.0,2.0,2.0,1.0,Noroccidente
1300000,89.0,3.0,2.0,1.0,Noroccidente
1500000,100.0,3.0,2.0,1.0,Noroccidente
1188000,84.0,3.0,2.0,1.0,Noroccidente
2950000,323.0,4.0,2.0,2.0,Noroccidente
3417000,130.0,3.0,3.0,2.0,Noroccidente
2729500,200.0,3.0,2.0,1.0,Noroccidente
1800000,139.0,3.0,3.0,2.0,Noroccidente
1900000,75.0,2.0,2.0,1.0,Noroccidente
3600000,90.0,2.0,3.0,1.0,Noroccidente
2500000,50.0,1.0,1.0,1.0,Noroccidente
2100000,105.0,3.0,3.0,1.0,Noroccidente
1300000,79.0,2.0,2.0,1.0,Noroccidente
2100000,100.0,3.0,2.0,1.0,Noroccidente
1400000,86.0,2.0,3.0,2.0,Noroccidente
1200000,75.0,2.0,2.0,1.0,Noroccidente
750000,70.0,2.0,2.0,0.0,Suroccidente
1300000,30.0,1.0,1.0,0.0,Noroccidente
1200000,37.0,1.0,1.0,1.0,Noroccidente
2100000,105.0,3.0,2.0,2.0,Noroccidente
1600000,57.0,1.0,1.0,1.0,Noroccidente
2300000,182.0,3.0,3.0,2.0,Noroccidente
1317000,78.0,3.0,2.0,0.0,Noroccidente
1215000,69.0,3.0,2.0,1.0,Noroccidente
1500000,57.0,1.0,2.0,1.0,Noroccidente
1280000,68.0,3.0,2.0,0.0,Noroccidente
1200000,55.0,1.0,1.0,1.0,Noroccidente
1200000,87.0,2.0,2.0,1.0,Noroccidente
932000,50.0,1.0,2.0,1.0,Noroccidente
800000,43.0,1.0,1.0,1.0,Noroccidente
1500000,65.0,1.0,1.0,1.0,Noroccidente
1100000,70.0,2.0,1.0,0.0,Noroccidente
1525000,37.0,1.0,2.0,1.0,Noroccidente
1116000,68.0,3.0,2.0,0.0,Noroccidente
1700000,90.0,2.0,2.0,1.0,Noroccidente
1500000,147.0,3.0,2.0,1.0,Noroccidente
2900000,330.0,4.0,4.0,1.0,Noroccidente
1500000,95.0,3.0,2.0,1.0,Noroccidente
3199000,100.0,2.0,3.0,2.0,Industrial y Alrededores
1700000,45.0,1.0,2.0,1.0,Noroccidente
1100000,40.0,1.0,1.0,1.0,Noroccidente
2160000,94.0,2.0,3.0,2.0,Noroccidente
1696000,83.0,2.0,2.0,2.0,Noroccidente
1119000,43.0,1.0,1.0,1.0,Noroccidente
900000,60.0,3.0,2.0,0.0,Suroccidente
1600000,53.0,1.0,1.0,0.0,Noroccidente
850000,50.0,1.0,1.0,0.0,Noroccidente
1600000,60.0,2.0,3.0,1.0,Noroccidente
1535000,80.0,2.0,2.0,1.0,Noroccidente
2363000,90.0,2.0,2.0,1.0,Noroccidente
3000000,174.0,3.0,3.0,3.0,Noroccidente
1455000,35.0,1.0,1.0,1.0,Noroccidente
